hour,start_station_id,end_station_id,total_trips,days_with_trips,days_with_zero_trips,zero_rate,overall_avg_trips,count_process_rate,demand_avg,demand_zip_poisson,demand_up,demand_0.5
10,265,189,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,246,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,265,248,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,265,249,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,265,250,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,251,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,265,255,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,257,4,2,119,0.9834710743801653,0.03305785123966942,2.0000000000000067,0.03305785123966942,0,1,0
10,265,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,259,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,260,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,265,264,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,289,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,265,290,3,3,118,0.9752066115702479,0.024793388429752067,0.9999999999999989,0.024793388429752067,0,1,0
10,265,296,6,5,116,0.9586776859504132,0.049586776859504134,1.2000000000000008,0.049586776859504134,0,1,0
10,265,340,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,265,343,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,345,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,350,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,265,351,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,352,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,265,358,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,820,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,265,879,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,881,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,265,889,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,273,248,3,3,118,0.9752066115702479,0.024793388429752067,0.9999999999999989,0.024793388429752067,0,1,0
10,273,250,4,3,118,0.9752066115702479,0.03305785123966942,1.333333333333332,0.03305785123966942,0,1,0
10,273,256,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,273,257,4,2,119,0.9834710743801653,0.03305785123966942,2.0000000000000067,0.03305785123966942,0,1,0
10,273,258,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,273,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,273,285,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,273,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,273,355,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,273,358,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,189,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,275,246,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,275,248,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,275,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,259,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,275,264,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,3,1,0
10,275,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,290,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,341,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,275,885,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,277,250,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,277,258,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,277,262,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,284,247,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,284,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,284,250,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,284,257,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,284,259,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,284,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,285,1038,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,285,1722,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,285,249,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,285,250,5,4,117,0.9669421487603306,0.04132231404958678,1.25,0.04132231404958678,0,1,0
10,285,256,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,285,257,4,3,118,0.9752066115702479,0.03305785123966942,1.333333333333332,0.03305785123966942,0,1,0
10,285,259,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,285,262,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,285,264,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,285,277,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,285,366,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,285,862,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,285,868,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,289,1051,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,183,5,5,116,0.9586776859504132,0.04132231404958678,1.0000000000000007,0.04132231404958678,0,1,0
10,289,189,7,3,118,0.9752066115702479,0.05785123966942149,2.333333333333331,0.05785123966942149,0,1,0
10,289,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,250,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,289,257,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,258,4,3,118,0.9752066115702479,0.03305785123966942,1.333333333333332,0.03305785123966942,0,1,0
10,289,259,4,3,118,0.9752066115702479,0.03305785123966942,1.333333333333332,0.03305785123966942,0,1,0
10,289,261,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,262,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,289,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,273,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,285,10,3,118,0.9752066115702479,0.08264462809917356,3.3333333333333295,0.08264462809917356,0,1,0
10,289,349,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,350,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,357,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,358,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,366,5,2,119,0.9834710743801653,0.04132231404958678,2.5000000000000084,0.04132231404958678,0,1,0
10,289,820,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,866,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,873,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,877,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,289,882,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,1055,3,1,120,0.9917355371900827,0.024793388429752067,3.00000000000001,0.024793388429752067,0,1,0
10,290,1090,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,1092,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,1096,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,1102,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,171,12,11,110,0.9090909090909091,0.09917355371900827,1.0909090909090906,0.09917355371900827,0,1,0
10,290,183,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,290,225,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,290,246,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,249,4,4,117,0.9669421487603306,0.03305785123966942,1.0,0.03305785123966942,0,1,0
10,290,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,259,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,290,260,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,262,4,1,120,0.9917355371900827,0.03305785123966942,4.000000000000013,0.03305785123966942,0,1,0
10,290,265,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,290,284,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,290,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,352,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,290,879,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,888,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,290,890,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,1025,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,1094,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,296,171,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,1722,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,296,225,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,256,5,1,120,0.9917355371900827,0.04132231404958678,5.000000000000017,0.04132231404958678,0,1,0
10,296,262,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,296,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,290,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,344,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,355,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,296,356,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,296,881,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,297,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,225,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,246,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,260,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,340,264,3,1,120,0.9917355371900827,0.024793388429752067,3.00000000000001,0.024793388429752067,0,1,0
10,340,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,296,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,352,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,340,355,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,340,889,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,183,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,251,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,253,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,341,259,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,341,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,342,171,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,342,346,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,342,359,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,171,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,183,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,225,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,246,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,254,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,343,346,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,344,1093,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,344,183,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,344,248,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,344,257,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,344,340,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,344,862,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,344,869,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,344,874,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,345,1096,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,171,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,345,1721,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,189,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,345,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,265,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,345,289,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,345,349,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,359,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,345,868,3,3,118,0.9752066115702479,0.024793388429752067,0.9999999999999989,0.024793388429752067,0,1,0
10,346,1028,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,171,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,183,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,265,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,346,345,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,357,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,869,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,346,876,5,2,119,0.9834710743801653,0.04132231404958678,2.5000000000000084,0.04132231404958678,0,1,0
10,347,1019,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,347,183,4,4,117,0.9669421487603306,0.03305785123966942,1.0,0.03305785123966942,0,1,0
10,347,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,347,257,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,347,259,3,3,118,0.9752066115702479,0.024793388429752067,0.9999999999999989,0.024793388429752067,0,1,0
10,349,1730,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,349,248,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,349,260,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,349,289,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,349,862,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,350,250,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,350,258,5,3,118,0.9752066115702479,0.04132231404958678,1.6666666666666647,0.04132231404958678,0,1,0
10,350,259,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,350,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,350,345,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,350,354,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,350,872,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,351,277,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,351,340,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,351,355,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,171,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,183,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,189,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,352,246,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,352,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,248,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,352,249,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,352,250,6,2,119,0.9834710743801653,0.049586776859504134,3.00000000000001,0.049586776859504134,0,1,0
10,352,257,3,1,120,0.9917355371900827,0.024793388429752067,3.00000000000001,0.024793388429752067,0,1,0
10,352,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,265,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,289,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,352,296,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,352,341,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,345,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,346,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,352,347,4,1,120,0.9917355371900827,0.03305785123966942,4.000000000000013,0.03305785123966942,0,1,0
10,352,350,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,352,351,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,354,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,864,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,865,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,866,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,873,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,882,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,352,888,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,353,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,353,249,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,354,183,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,354,250,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,354,262,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,354,277,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,354,296,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,354,355,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,354,358,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,355,258,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,355,259,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,2,1,0
10,355,261,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,355,262,8,5,116,0.9586776859504132,0.06611570247933884,1.600000000000001,0.06611570247933884,0,1,0
10,355,285,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,355,340,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,355,349,3,2,119,0.9834710743801653,0.024793388429752067,1.500000000000005,0.024793388429752067,0,1,0
10,355,356,3,1,120,0.9917355371900827,0.024793388429752067,3.00000000000001,0.024793388429752067,0,1,0
10,355,862,2,1,120,0.9917355371900827,0.01652892561983471,2.0000000000000067,0.01652892561983471,0,1,0
10,355,866,2,2,119,0.9834710743801653,0.01652892561983471,1.0000000000000033,0.01652892561983471,0,1,0
10,356,247,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,356,250,1,1,120,0.9917355371900827,0.008264462809917356,1.0000000000000033,0.008264462809917356,0,1,0
10,356,258,5,4,117,0.9669421487603306,0.04132231404958678,1.25,0.04132231404958678,0,1,0
10,356,259,3,1,120,0.9917355371900827,0.024793388429752067,3.00000000000001,0.024793388429752067,0,1,0
